voyageID,captainName,rank,fromPlace,toPlace,voyageStartDate,nationality,shipName,shipType,companyName
17856,F.C. Cars,Kapitein,Batavia,Macao,1851-10-04,Dutch,Ternate,,
17857,John Bladen Tinker,Captain,Batavia,Madras,1764-03-01,British,Panther,4th Rate,RN
17858,C. Eeg,KLtz,Batavia,Mauritius,1827-04-01,Dutch,Pollux,,ADM
17859,Jacobus Arkenbout,KtZ,Batavia,Middelburg,1789-11-12,Dutch,Veere,,VOC
17860,,,Batavia,Nagasaki,1825-07-02,Dutch,Vasco de Gama,,Particulier
17861,,,Batavia,Nagasaki,1833-06-23,Dutch,Prinses Marianne,,
17862,H.P. Visser,Kapitein,Batavia,Nagasaki,1834-07-01,Dutch,Dortenaar,Fregat,Particulier
17863,J. t Hart,3e waak,Batavia,Nagepatnam,1755-08-01,Dutch,Hercules,,VOC
17864,J. Boelen,Kapitein,Batavia,Nederland,1820-09-26,Dutch,Delphina,,
17865,N.P. Blommendal,KLtZ,Batavia,Nederland,1826-01-30,Dutch,Dolfijn,Korvet,ADM
17866,,,Batavia,Nederland,1827-08-16,Dutch,Abel Tasman,,
17867,W. Tieman,KLtZ,Batavia,Nederland,1831-03-17,Dutch,Rupel,Fregat,MAR
17868,F. Mathijssen,Kapitein,Batavia,Nederland,1835-01-12,Dutch,Anthony,,
17869,A. Plug,Kapitein,Batavia,Nederland,1836-02-14,Dutch,Prinses Marianne,,
17870,F. Mathijssen,Kapitein,Batavia,Nederland,1836-11-26,Dutch,Anthony,,
17871,N.L. Koops,KLtZ,Batavia,Nederland,1838-01-17,Dutch,Ajax,Korvet,ADM
17872,G. den Berger,KLtZ,Batavia,Nederland,1843-10-20,Dutch,Argo,5th rate,ADM
17873,,,Batavia,Nederland,1843-12-14,Dutch,Koerier,,ADM
17874,Kramer,Kapitein,Batavia,Nederland,1845-09-22,Dutch,Nieuw Lekkerland,,MER
17875,W. Enslie,KLtZ,Batavia,Nederland,1845-12-05,Dutch,Zwaluw,Brik,MAR
17876,J.F.Q. Bouricius,KLtZ,Batavia,Nederland,1846-01-12,Dutch,Jason,,
17877,W.H. Kramer,Kapitein,Batavia,Nederland,1848-11-30,Dutch,Nieuw Lekkerland,,
17878,M.B. Hoffman,Kapitein,Batavia,Nederland,1849-11-11,Dutch,Nieuw Lekkerland,,
17879,Giezen,Kapitein,Batavia,Nederland,1849-12-05,Dutch,Koning Willem II,,
17880,,,Batavia,Nederland,1849-12-18,Dutch,Sambre,Fregat,MAR
17881,C. Abrahams jr.,Kapitein,Batavia,Nederland,1850-10-09,Dutch,Amicitia,,
17882,I. Hensing,Kapitein,Batavia,Nederland,1850-11-02,Dutch,Buitenzorg,,MER
17883,J.B. Giezen,Kapitein,Batavia,Nederland,1850-11-02,Dutch,Buitenzorg,,
17884,A.P. Klein,,Batavia,Nederland,1851-05-12,Dutch,Magdalena,,
17885,,,Batavia,Nederland,1851-08-01,Dutch,Prins Veldmaarschalk,,
17886,J.W. Stoll,Ltz.,Batavia,Nederland,1851-09-27,Dutch,Bromo,Steamer,
17887,J. Poort,Kapitein,Batavia,Nederland,1852-02-15,Dutch,Mercator,Bark,
17888,C. Abrahams,,Batavia,Nederland,1852-02-16,Dutch,Azia,,
17889,A.P. Klein,,Batavia,Nederland,1852-08-22,Dutch,Magdalena,,
17890,,,Batavia,Nederland,1852-10-14,Dutch,Prins Veldmaarschalk,,
17891,L.J. Rotgans,Kapitein,Batavia,Nederland,1853-05-11,Dutch,Plancius,,
17892,A.P. Klein,,Batavia,Nederland,1853-10-15,Dutch,Magdalena,,
17893,A.P. Klein,,Batavia,Nederland,1853-10-17,Dutch,Magdalena,,
17894,E.J. Kok,Kapitein,Batavia,Nederland,1853-12-01,Dutch,Jacobus,,
17895,C. Abrahams,,Batavia,Nederland,1854-05-01,Dutch,Azia,,
17896,P. Pieterzen,Ktz,Batavia,Nieuw Diep,1826-04-08,Dutch,Javaan,,MAR
17897,Jacob Duif,Kapitein,Batavia,Nieuwediep,1821-10-17,Dutch,Jan en Cornelis,Koopvaarder,
17898,A.J.J. van Lustenburg,Kapitein,Batavia,Nieuwediep,1834-02-02,Dutch,Algiers,Fregat,MAR
17899,J.B. Fuchs,,Batavia,Nieuwediep,1834-11-17,Dutch,Henriette Clasina,,MER
17900,F.J. Hoffman,,Batavia,Nieuwediep,1838-04-29,Dutch,Susanna,,
17901,J.J. Rotgans,Kapitein,Batavia,Nieuwediep,1839-02-27,Dutch,Egmond,,
17902,J.P. Carst,,Batavia,Nieuwediep,1840-09-26,Dutch,Wilhelmina Lucia,,MER
17903,F.C. Jaskie,,Batavia,Nieuwediep,1840-12-10,Dutch,Catharina Johanna,,
17904,F. Schut,Kapitein,Batavia,Nieuwediep,1841-11-04,Dutch,Theodora en Sara,,
17905,Geesteranus,Kapitein ter Zee,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,Marine
17906,Groeneijk,Ltz. 2e kl.,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,Marine
17907,W.A. Geesteranus,Ktz,Batavia,Nieuwediep,1842-03-10,Dutch,Bellona,,MAR
17908,H. de Wijn,,Batavia,Nieuwediep,1842-03-25,Dutch,Drie Vrienden,,
17909,H.R. Mankman,Kapitein,Batavia,Nieuwediep,1842-10-15,Dutch,Amstel,,
17910,L.J. Rotgans,Kapitein,Batavia,Nieuwediep,1843-01-23,Dutch,Plancius,,
17911,C.P. Kuiper,Kapitein,Batavia,Nieuwediep,1843-04-25,Dutch,Admiraal Jan Evertsen,,
17912,Den Berger,Luitenant,Batavia,Nieuwediep,1843-10-17,Dutch,Argo,5th rate,Marine
17913,L.J. Rotgans,Kapitein,Batavia,Nieuwediep,1843-11-15,Dutch,Plancius,,
17914,F. Schut,Kapitein,Batavia,Nieuwediep,1844-09-12,Dutch,Walvisch,,
17915,C. Visman,Kapitein,Batavia,Nieuwediep,1845-04-29,Dutch,Amstel,,
17916,L.J. Rotgans,Kapitein,Batavia,Nieuwediep,1846-08-03,Dutch,Plancius,,
17917,C. Visman,Kapitein,Batavia,Nieuwediep,1846-10-04,Dutch,Luciparas,,
17918,C.P. Kuiper,Kapitein,Batavia,Nieuwediep,1846-10-17,Dutch,Admiraal Jan Evertsen,,
17919,C.P. Kuiper,Kapitein,Batavia,Nieuwediep,1847-08-10,Dutch,Admiraal Jan Evertsen,,
17920,F. Schut,Kapitein,Batavia,Nieuwediep,1847-10-18,Dutch,Walvisch,,
17921,H. de Wijn,,Batavia,Nieuwediep,1848-04-03,Dutch,Drie Vrienden,,
17922,P. J. Kerkhoven,Kapitein,Batavia,Nieuwediep,1848-06-26,Dutch,Doctrina et Amicitia,,
17923,C.P. Kuiper,Kapitein,Batavia,Nieuwediep,1848-08-16,Dutch,Admiraal Jan Evertsen,,ADM
17924,C. Visman,Kapitein,Batavia,Nieuwediep,1848-12-25,Dutch,Luciparas,,
17925,C. Abrahams jr.,Kapitein,Batavia,Nieuwediep,1849-10-21,Dutch,Amicitia,,
17926,C. Visman,Kapitein,Batavia,Nieuwediep,1849-11-18,Dutch,Luciparas,,
17927,F.J. Hoffman,,Batavia,Nieuwediep,1850-06-09,Dutch,Margaretha Simonette,,
17928,C.P. Kuyper,Kapitein,Batavia,Nieuwediep,1850-10-02,Dutch,Admiraal Jan Evertsen,,
17929,F. Schut,Kapitein,Batavia,Nieuwediep,1850-11-06,Dutch,Walvisch,,
17930,C.P. Kuiper,Kapitein,Batavia,Nieuwediep,1851-09-29,Dutch,Admiraal Jan Evertsen,,
17931,M.J.B. Noordhoek Stegh,Kapitein,Batavia,Nieuwediep,1852-05-12,Dutch,Drie Vrienden,,
17932,T.G. Rienitz,Kapitein,Batavia,Nieuwediep,1852-10-02,Dutch,Java Koerier,,
17933,C. Abrahams,,Batavia,Nieuwediep,1853-03-14,Dutch,Azia,,
17934,F. Schut,Kapitein,Batavia,Nieuwediep,1853-06-17,Dutch,Walvisch,,
17935,R. Grivel,Kapitein,Batavia,Nieuwediep,1853-07-11,Dutch,Rembrandt van Rhijn,,
17936,G. Mulder,Kapitein,Batavia,Nieuwediep,1854-01-03,Dutch,Straat Bali,,
17937,P. Haagsma,Kapitein,Batavia,Nieuwediep,1854-08-01,Dutch,Doctrina et Amicitia,,
17938,F. de Jong,Kapitein,Batavia,Nieuwediep,1854-09-28,Dutch,Staatsraad Baud,,
17939,,,Batavia,Nieuwendiep,1845-06-23,Dutch,Unknown-09,,
17940,H.P. Visser,Kapitein,Batavia,Oudjong Pancer,1835-01-21,Dutch,Dortenaar,Fregat,Particulier
17941,G. W. Moll,Kapitein,Batavia,Padang,1838-12-25,Dutch,Hippomenes,Korvet,MER
17942,H. Rollfs,Kapitein,Batavia,Padang,1840-04-22,Dutch,Stad Utrecht,,
17943,C. van der Hart,KLtZ,Batavia,Padang,1847-06-28,Dutch,Argo,5th rate,MAR
17944,,,Batavia,Papenberg,1835-06-30,Dutch,India,,
17945,M.C. van Vreeland,Kapitein,Batavia,Paramaribo,1853-07-02,Dutch,Merwede,,
17946,A.A. Buyskes,Luijtenant,Batavia,Port Louis,1792-06-07,Dutch,Havick,Fregat,ADM
17947,W. Courrech,1e schrijver,Batavia,Port Louis,1803-10-22,Dutch,Bato,,MAR
17948,Cornelis van der Stam,Captijn Luitenant ter Zee,Batavia,Punto Gale,1757-12-08,Dutch,Sloterdijk,,VOC
17949,Jacob Rijzik van den Briel,Kapitein,Batavia,Rammekens,1759-11-01,Dutch,Noordbeveland,,VOC
17950,,,Batavia,Rammekens,1790-11-23,Dutch,Gouverneur Generaal De Klerk,,VOC
17951,,,Batavia,Rammekens,1791-03-17,Dutch,Gouverneur Generaal De Klerk,,VOC
17952,J.W. Jollij,LtZ,Batavia,Riouw,1844-08-25,Dutch,Boreas,6th Rate,MAR
17953,,,Batavia,Rotterdam,1826-06-27,Dutch,Rotterdams Welvaren,,
17954,,,Batavia,Rotterdam,1827-09-29,Dutch,Rotterdams Welvaren,,
17955,,,Batavia,Rotterdam,1828-11-15,Dutch,Rotterdams Welvaren,,MAR
17956,H.A. Jaccomettie,,Batavia,Rotterdam,1829-04-24,Dutch,Anthony,,MER
17957,,,Batavia,Rotterdam,1830-03-28,Dutch,Anthony,,
17958,,,Batavia,Rotterdam,1831-03-15,Dutch,Anthony,,
17959,A. Schaap,Kapitein,Batavia,Rotterdam,1832-07-08,Dutch,Batavia,,A. van Hoboken & zn. Te Rotterdam.
17960,,,Batavia,Rotterdam,1834-02-28,Dutch,Prinses Marianne,,
17961,H. Bruhn,Kapitein,Batavia,Rotterdam,1835-01-07,Dutch,Batavia,,
17962,A. Schaap,Kapitein,Batavia,Rotterdam,1835-09-11,Dutch,Rhoon en Pendrecht,,
17963,M.Schaap,Kapitein,Batavia,Rotterdam,1836-05-12,Dutch,Neerlands Koning,,
17964,A. Hazekamp,Kapitein,Batavia,Rotterdam,1836-06-02,Dutch,Anna,,
17965,A. Schaap,Kapitein,Batavia,Rotterdam,1836-10-12,Dutch,Rhoon en Pendrecht,,
17966,,,Batavia,Rotterdam,1837-04-16,Dutch,Prinses Marianne,,
17967,J.A. Pronk,,Batavia,Rotterdam,1837-12-03,Dutch,Batavia,,
17968,F. Fokkens,Kapitein,Batavia,Rotterdam,1838-07-07,Dutch,Elisabeth,,
17969,D. Keus,Kapitein,Batavia,Rotterdam,1838-07-13,Dutch,Maria,,
17970,J. Admiraal,Kapitein,Batavia,Rotterdam,1839-01-30,Dutch,Hendrika,,
17971,T. Rietmeijer,Kapitein,Batavia,Rotterdam,1839-04-15,Dutch,Catharina,,
17972,J.A. Pronk,,Batavia,Rotterdam,1839-05-15,Dutch,Batavia,,
17973,P. Vis,Kapitein,Batavia,Rotterdam,1839-07-12,Dutch,India,,
17974,T. Rietmeijer,Kapitein,Batavia,Rotterdam,1840-04-23,Dutch,Catharina,,
17975,J.A. Pronk,,Batavia,Rotterdam,1840-06-06,Dutch,Batavia,,
17976,B. van der Tak,Kapitein,Batavia,Rotterdam,1840-10-20,Dutch,Sara Lydia,Fregat,
17977,P. Vis,Kapitein,Batavia,Rotterdam,1841-01-25,Dutch,Rotterdam,,
17978,N.A. Dijkama,Kapitein,Batavia,Rotterdam,1841-10-23,Dutch,Eliza Susanna,,
17979,B. van der Tak,Kapitein,Batavia,Rotterdam,1842-01-10,Dutch,Sara Lydia,Fregat,
17980,,,Batavia,Rotterdam,1842-04-28,Dutch,Maas Nijmph,,
17981,S. van de Koppel,Kapitein,Batavia,Rotterdam,1842-12-24,Dutch,Ternate,,"H. v. Rijckevorsel, Rotterdam"
17982,F.B. Teuneszen,Kapitein,Batavia,Rotterdam,1842-12-25,Dutch,Christiaan Huijgens,,
17983,S. van de Koppel,Kapitein,Batavia,Rotterdam,1843-11-28,Dutch,Ternate,,"H. v. Rijckevorsel, Rotterdam"
17984,B. van der Tak,Kapitein,Batavia,Rotterdam,1844-01-05,Dutch,Sara Lydia,Fregat,
17985,Van de Koppel,Kapitein,Batavia,Rotterdam,1845-01-07,Dutch,Ternate,,
17986,B. van der Tak,Kapitein,Batavia,Rotterdam,1845-11-08,Dutch,Sara Lydia,Fregat,
17987,T.B. Teunissen,Kapitein,Batavia,Rotterdam,1846-08-24,Dutch,Soolo,,
17988,P. Vis,Kapitein,Batavia,Rotterdam,1847-01-20,Dutch,Rotterdam,,
17989,B. van der Tak,Kapitein,Batavia,Rotterdam,1847-11-06,Dutch,Sara Lydia,Fregat,
17990,P. Vis,Kapitein,Batavia,Rotterdam,1848-04-25,Dutch,Rotterdam,,
17991,J.B. Giezen,Kapitein,Batavia,Rotterdam,1848-11-10,Dutch,Buitenzorg,,
17992,E. Brouwers,Kapitein,Batavia,Rotterdam,1849-06-05,Dutch,Mercator,Bark,
17993,N. Koens,Kapitein,Batavia,Rotterdam,1851-06-17,Dutch,Marij-Goddard,Schoener,
17994,Kievyt,Kapitein,Batavia,Rotterdam,1851-11-07,Dutch,Olivier van Noord,,
17995,L.J. Wilhelmie,,Batavia,Rotterdam,1853-11-08,Dutch,Drie Gebroeders,,
17996,A.C. van Braam Houckgeest,KLtZ,Batavia,San Francisco,1849-08-10,Dutch,Koerier,,MAR
17997,J.R. Butter,Kapitein,Batavia,Schiedam,1843-09-10,Dutch,Prins Veldmaarschalk,,
17998,Kievyt,Kapitein,Batavia,Shanghai,1851-06-03,Dutch,Olivier van Noord,,
17999,,,Batavia,Simonsbaai,1819-03-15,Dutch,Prins Frederik,,MAR
18000,W.H. van Sinsen,Kapitein,Batavia,Simonsbaai,1819-03-15,Dutch,Prins Frederik,,ADM
18001,A.A. s Graenwen,,Batavia,Simonsbaai,1851-06-12,Dutch,Huzaar,Schoenerbrik,
18002,J. Henkens,,Batavia,Singels,1850-01-01,Dutch,Buitenzorg,,
18003,Reiniersen,,Batavia,Soerabaija,1845-10-19,Dutch,Formosa,,
18004,N.L. Koops,KLtZ,Batavia,Soerabaja,1834-04-29,Dutch,Ajax,Korvet,ADM
18005,S. Delclisus,Kapitein,Batavia,Soerabaya,1847-08-26,Dutch,Neerlands Indi,,
18006,G. W. Moll,Kapitein,Batavia,Sourabaya,1838-04-14,Dutch,Hippomenes,Korvet,MER
18007,Arent Dahmes,LtZ,Batavia,Souratte,1789-08-19,Dutch,Vreedenburg,,VOC
18008,Huijs,Luitenant ter Zee,Batavia,St Helena,1836-02-06,Dutch,Heldin,Korvet,MAR
18009,J.G. Huijs,Ktz,Batavia,St Helena,1836-02-06,Dutch,Heldin,Korvet,MAR
18010,,,Batavia,St Helena,1836-04-13,Dutch,India,,
18011,A. Schaap Mz.,Kapitein,Batavia,St Helena,1839-12-03,Dutch,Jacobus,,
18012,J.W. Moll,,Batavia,St Helena,1840-07-05,Dutch,Hippomenes,Korvet,ADM
18013,D. Keus,Kapitein,Batavia,St Helena,1840-07-14,Dutch,India,,
18014,Stavenisse de Brauw,Lt ter Zee,Batavia,St Helena,1848-12-18,Dutch,Haay,Brik,Marine
18015,Van Rijn,Luitenant ter Zee,Batavia,St. Helena,1836-02-09,Dutch,Meermin,,Marine
18016,S. Veenstra,,Batavia,St. Helena,1844-04-19,Dutch,Twee Cornelissen,,MER
18017,Cornelus D Wit,Commandant,Batavia,Straat Banka,1784-05-10,Dutch,Juno,Fregat,ADM
18018,C. van der Hart,KLtZ,Batavia,Straat Sapoedie,1849-03-16,Dutch,Argo,5th rate,MAR
18019,H. Hartman,Kapitein,Batavia,Tafelbaai,1791-12-27,Dutch,Bellona,,ADM
18020,Isaac van Kervel,KLtz,Batavia,Tafelbaaij,1802-10-24,Dutch,Echo,Brik,MAR
18021,Cornelis van der Stam,Captijn Luitenant ter Zee,Batavia,Texel,1758-10-31,Dutch,Sloterdijk,,VOC
18022,Pieter Grijp,Derde Waak,Batavia,Texel,1774-11-09,Dutch,Alkemade,,VOC
18023,A.H.C. Staringh,Kapitein,Batavia,Texel,1792-01-04,Dutch,Thetis,5th Rate,ADM
18024,T. Groot,KtZ,Batavia,Texel,1819-03-20,Dutch,Maria Reigersbergen,Fregat,ADM
18025,L. Bakker,Kapitein,Batavia,Texel,1826-04-06,Dutch,Komeet,Korvet,MAR
18026,,,Batavia,Texel,1826-06-05,Dutch,Maria Reigersbergen,Fregat,ADM
18027,H.M. Dibbits,Kapitein,Batavia,Texel,1830-02-10,Dutch,Bellona,,
18028,Koopmans,Kapitein ter Zee,Batavia,Texel,1838-08-04,Dutch,Diana,5th rate,Marine
18029,A. de Monije,KtZ,Batavia,Texel,1839-06-02,Dutch,Zaan,Fregat,ADM
18030,A. de Monye,Kapitein,Batavia,Texel,1839-06-02,Dutch,Zaan,Fregat,
18031,J.A. de Maas,Kapitein,Batavia,Texel,1839-07-13,Dutch,Jacoba Maurina,Bark,
18032,J.A. de Maas,Kapitein,Batavia,Texel,1840-11-06,Dutch,Jacoba Maurina,Bark,
18033,H.W. van Maren,Ktz,Batavia,Texel,1841-01-24,Dutch,Maas,Fregat,ADM
18034,J.A. de Maas,Kapitein,Batavia,Texel,1841-11-10,Dutch,Jacoba Maurina,Bark,
18035,,,Batavia,Texel,1842-09-16,Dutch,Meermin,,MAR
18036,Enslie,Ltz,Batavia,Texel,1848-09-23,Dutch,Ceres,,ADM
18037,J. F. D. Bouricius,Kapitein ter Zee,Batavia,Texel,1849-08-15,Dutch,Prins Van Oranje,Fregat,Marine
18038,Willem Landsaat,Gezagvoerder,Batavia,Texel,1853-12-14,Dutch,Willem Barendsz,Bark,
18039,C. van der Hart,KLtZ,Batavia,The Netherlands,1850-12-09,Dutch,Argo,5th rate,MAR
18040,F.Cars,,Batavia,Tjilatjap,1847-09-07,Dutch,Ternate,,
18041,F. Cars,,Batavia,Tjilatjap,1847-09-07,Dutch,Ternate,,
18042,,,Batavia,UK,1787-02-21,British,Kent,,EIC
18043,Boelen,Kapitein ter Zee,Batavia,Vlissingen,1842-08-20,Dutch,Boreas,6th Rate,MAR
18044,N.J.C. van Vos,Ltz,Batavia,Vlissingen,1853-09-07,Dutch,Banka,Schoenerbrik,
18045,Thomas Baddison,Captain,Batavia,Wampoe,1764-12-14,British,Princess Augusta,,EIC
18046,Cornelis van de Stam,Ltz,Batavia,Ziam,1756-06-14,Dutch,Akerendam,,VOC
18047,Abrahams,Kapitein,Batavia,Zierikzee,1843-10-06,Dutch,Zeeuw,,Marine
18048,D. Ochtman,Kapitein,Batavia,Zierikzee,1846-10-30,Dutch,Stad Zierikzee,,
18049,D. Ochtman,Kapitein,Batavia,Zierikzee,1849-08-14,Dutch,Stad Zierikzee,,
18050,D. Ochtman,Kapitein,Batavia,Zierikzee,1852-11-30,Dutch,Stad Zierikzee,,
18051,J.W. Stoll,Ltz.,Batavia ,Samarang,1842-08-13,Dutch,Phoenix,,
18052,G.C. Zoutman,LtZ-1,Batavia ,Soerabaija,1842-03-10,Dutch,Panter,Brik,
18053,Hoogenhouck Fullekes,LtZ-1,Batavia ,Tafelbaai,1848-10-22,Dutch,Merapi,Steamer,
18054,Henry Speke,Captain,Batavia Road,Cherebon Road,1750-10-13,British,Swallow,Sloop,RN
18055,Mullon,Cdt.,Bayonne,Bordeaux,1787-09-08,French,No. 12,Paquebot,
18056,Henry Broadly,Author,Beachy Head,Canton,1750-06-05,British,True Briton,,EIC
18057,H. van de Velde,KLtZ,Belize,Havana,1829-02-20,Dutch,Pallas,5th Rate,
18058,F.P.J. Jaski,,Belize,Nederland,1852-03-29,Dutch,Stad Utrecht,,
18059,Captain Smedley,Captain,Bencoolen,Cape of Good Hope,1786-03-24,British,Raymond,,EIC
18060,Thomas Riddell,Captain,Bengal,Cape Town,1768-06-01,British,Admiral Pocock,,EIC
18061,Dugald Macdougall,Captain,Bengal,Downs,1810-11-12,British,Tigris,,EIC
18062,Thomas McTaggort,Captain,Bengal,Downs,1822-02-25,British,Rose,,EIC
18063,James Walter,Captain,Bengal,Downs UK,1826-12-28,British,Macqueen,,EIC
18064,Burnet Abercromby,Captain,Bengal,Downs via St Helena,1780-12-16,British,Walpole,,EIC
18065,J. t Hart,3e waak,Bengal,Rammekens,1755-08-01,Dutch,Hercules,,VOC
18066,Roger Mainwaring,Captain,Bengal,Spithead,1755-02-12,British,Colchester,,EIC
18067,Richard Hill,Captain,Bengal,Woolwich,1771-03-06,British,Worcester,,EIC
18068,Jacobus Buijs,KtZ,Bengalen,Batavia,1755-02-26,Dutch,Spaarzaamheid,,
18069,A. Glover,Captain,Bengall,Deptford,1751-03-07,British,Warren,,EIC
18070,George Hayter,Captain,Benkulen,St Helena,1775-04-20,British,York,,EIC
18071,Peter Douglas,Captain,Benkulen,St Helena,1779-07-16,British,Queen,,EIC
18072,John Clements,Captain,Benkulen,St Helena,1781-10-19,British,Glatton,,EIC
18073,Josias Rowley,Captain,Benkulen,Table Bay,1801-02-03,British,Imperieuse,5th Rate,RN
18074,George Hayter,Captain,Benkuleu,St Helena,1775-04-20,British,York,,EIC
18075,John Charles Roberts,Captain,Bermuda,"Fayal, Azores",1815-05-21,British,Pylades,sloop,RN
18076,Henry Carew,Captain,Bermuda,Halifax,1799-10-18,British,Swan,sloop,RN
18077,Joseph Spear,Captain,Bermuda,Halifax,1800-04-09,British,Lilly,sloop,RN
18078,Arthur Fanshawe,Captain,Bermuda,Halifax,1820-05-04,British,Newcastle,,RN
18079,Arthur Fanshawe,Captain,Bermuda,Halifax,1821-05-15,British,Newcastle,,RN
18080,William Compton,Captain,Bermuda,Hampton Road,1803-05-04,British,Lilly,sloop,RN
18081,Jacob Watton,Captain,Bermuda,Mona Island,1800-05-11,British,Swan,sloop,RN
18082,Jacob Watton,Captain,Bermuda,New Providence Bahamas,1800-01-05,British,Swan,sloop,RN
18083,Thomas Hardy,Captain,Bermuda,Shelburne Harbour,1814-06-24,British,Ramilles,3rd rate,RN
18084,Thomas Collingwood,Captain,Bermuda,Spithead,1771-08-29,British,Rainbow,5th Rate,RN
18085,John Stuart,Captain,Bermuda,Spithead,1807-02-09,British,Decade,5th Rate,RN
18086,L.L. Spengler,KLtZ,Bilbao,Roxent,1815-07-10,Dutch,Irene,Brik,
18087,Cornelis Maarschalk,,Bocht van Guinee,Prinsies,1751-03-26,Dutch,Philadelphia,,MCC
18088,William Brett,Captain,Bombay,,1750-04-01,British,Tartar,Frigate,RN
18089,Gearoge Davies,Captain,Bombay,Achean Road,1808-06-04,British,Saphire,,RN
18090,Norton Hutchinson,Captain,Bombay,Beachy Head,1753-12-05,British,Doddington,,EIC
18091,James Rees,Captain,Bombay,Bengal,1774-12-12,British,Northumberland,,EIC
18092,A. Glover,Captain,Bombay,Bengall,1750-12-01,British,Warren,,EIC
18093,Philip Affleck,Captain,Bombay,Diego Ray,1761-06-09,British,Baleine,5th Rate,RN
18094,George Heming,Captain,Bombay,Downs,1807-08-03,British,Earl Spencer,,EIC
18095,William Waller,Captain,Bombay,Kedgeree,1800-10-18,British,Albatross,Brig,RN
18096,Henry Speke,Captain,Bombay,Madras,1754-12-16,British,Kent,,RN
18097,Digby Dent,Captain,Bombay,Madras,1758-12-18,British,Queenborough,6th Rate,RN
18098,Robert Kirk,Captain,Bombay,Nagapatram,1759-04-08,British,Cumberland,,RN
18099,Hyde Parker,Captain,Bombay,Rodriques (Diego Ray),1761-09-04,British,Grafton,3rd Rate,RN
18100,,,Bombay,St Helena,1752-02-01,British,Shaftesbury,,EIC
18101,John Blanshard,Captain,Bombay,St Helena,1778-05-13,British,York,,EIC
18102,William Brett,Captain,Bombay,Table Bay,1751-11-10,British,Tartar,Frigate,RN
18103,Thomas Hicks,Captain,Bombay,Table Bay,1783-12-23,British,Gibraltar,3rd Rate,RN
18104,J. Alms,Captain,Bombay,Table Bay,1784-01-14,British,Monmouth,3rd Rate,RN
18105,William Brett,Captain,Bombay,Unknown,1751-04-01,British,Tartar,Frigate,RN
18106,Lucius OBryen,Captain,Bona Vista,St Helena,1757-05-01,British,Colchester,,RN
18107,Mullon,Cdt.,Bordeaux,Martinique,1787-10-07,French,No. 12,Paquebot,
18108,C.J. Palm,Kapitein,Bordeaux,Rotterdam,1785-03-06,Dutch,Kemphaan,,ADM
18109,Felix de la Palisse,Cdt.,Bordeaux,St Domingue,1787-12-09,French,No. 8,Paquebot,
18110,Robert Bond,Captain,Boston,Antigua,1771-02-21,British,Gibraltar,3rd Rate,RN
18111,Peter Parker,Captain,Boston,Barbados,1756-07-01,British,Woolwich,,RN
18112,John Stanhope,Captain,Boston,Chalestown,1775-12-02,British,Raven,Sloop,RN
18113,James Smith,Captain,Boston,Halifax,1770-07-18,British,Mermaid,6th Rate,RN
18114,John Raynor,Captain,Boston,Halifax,1776-03-28,British,Chatham,4th Rate,RN
18115,William Maltby,Captain,Boston,Hampton road Virginia,1772-04-26,British,Glasgow,,RN
18116,,,Boston,New York,1825-09-05,Dutch,Pallas,5th Rate,
18117,George Talbot,Captain,Boston,Plymouth,1774-05-05,British,Active,5th rate,RN
18118,J Robinson,Captain,Boston,Plymouth,1776-02-03,British,Preston,4th Rate,RN
18119,Andrew Barclay,Captain,Boston,Savanah Georgia,1776-01-06,British,Scarborough,6th Rate,RN
18120,Sam Thompson,Captain,Boston,Spithead,1769-08-05,British,Rippon,4th Rate,RN
18121,Mark Robinson,Captain,Boston,Spithead,1771-05-18,British,Fowey,6th Rate,RN
18122,L. Bakker,Kapitein,Boston,Texel,1814-10-19,Dutch,Ajax,Korvet,MAR
18123,George Talbot,Captain,Boston,UK,1772-04-09,British,Lively,6th Rate,RN
18124,Captain Colville,Captain,Boston  ,Lizard,1752-09-24,British,Success,6th Rate,RN
18125,,,Braamspunt,St Eustatius,1779-12-28,Dutch,Nieuwe Hoop,Snauw,MCC
18126,J. Hoffmeijer,Schrijver,Bramspunt,Bergen/Noorwegen,1799-03-22,Dutch,Piet Heijn,Fregat,MER
18127,,,Bramspunt,Middelburg,1765-12-11,Dutch,Haast U Langzaam,Fregat,MCC
18128,Adriaan Chatelain,Kapitein,Bramspunt,Middelburg,1770-05-08,Dutch,Haast U Langzaam,Fregat,MCC
18129,D. van Ketwich,,Bremen,New York,1852-05-22,Dutch,Margaretha en Maria,,
18130,Verduin de la Crenne,Luitenant,Brest,,1771-10-29,French,La Flore,,
18131,De la Biochaye,Cdt.,Brest,Basse Terre,1769-01-14,French,La Perle,,
18132,Thomas DOrves,Cdt.,Brest,Cadix,1771-06-20,French,La Belle Poule,,
18133,C. De Bruyerea,Cdt.,Brest,Cap,1772-12-25,French,Lactionnaire,,
18134,de Rospiec Trevier,Cdt.,Brest,Cap,1787-04-04,French,LEtoile,Flute,
18135,de Rospiec Trevier,Cdt.,Brest,Cul de Sac,1787-09-28,French,LEtoile,Flute,
18136,Thomas DOrves,Cdt.,Brest,"Dominique, cadix, Malagua et retour a Brest",1771-05-04,French,La Belle Poule,,
